Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3796","LANGDON BAY (3796)","51.1330","1.3480","London & South East England","02:00","2015-08-24","SE","7","","","14.90","1002","F","N/A",
"3876","SHOREHAM (3876)","50.8360","-0.2920","London & South East England","02:00","2015-08-24","NE","6","","","14.70","1001","F","N/A",
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","02:00","2015-08-24","E","22","30","17000","14.30","1012","F","Clear sky (Night)",
"3026","STORNOWAY (3026)","58.2140","-6.3250","Highland & Eilean Siar","02:00","2015-08-24","E","25","32","11000","14.40","1000","F","Clear sky (Night)",
"3039","BEALACH NA BA (3039)","57.4200","-5.6900","Highland & Eilean Siar","02:00","2015-08-24","E","19","51","","11.40","","#","N/A",
"3062","TAIN RANGE (3062)","57.8200","-3.9700","Highland & Eilean Siar","02:00","2015-08-24","E","19","","11000","14.40","1003","F","Clear sky (Night)",
"3066","KINLOSS (3066)","57.6494","-3.5606","Grampian","02:00","2015-08-24","ESE","13","","19000","15.70","1002","F","Clear sky (Night)",
"3091","ABERDEEN DYCE (3091)","57.2060","-2.2020","Grampian","02:00","2015-08-24","ESE","16","","","14.70","1003","F","Mist",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","02:00","2015-08-24","ESE","5","","30000","13.70","998","R","Partly cloudy (Night)",
"3171","LEUCHARS (3171)","56.3770","-2.8620","Central Tayside & Fife","02:00","2015-08-24","ESE","16","","5000","15.30","1000","F","Drizzle",
"3162","ESKDALEMUIR (3162)","55.3110","-3.2060","Dumfries, Galloway","02:00","2015-08-24","SSW","9","","50000","12.60","1000","R","(Black) Low-level cloud",
"3907","MAGILLIGAN (3907)","55.0500","-7.0000","Northern Ireland","02:00","2015-08-24","SSW","14","","50000","13.20","996","R","(White) Medium-level cloud",
"3917","ALDERGROVE (3917)","54.6640","-6.2240","Northern Ireland","02:00","2015-08-24","S","10","","40000","12.90","997","R","Light rain shower (Night)",
"3305","CAPEL CURIG SAWS (3305)","53.0930","-3.9410","Wales","02:00","2015-08-24","N","2","","35000","11.60","1000","R","(White) Medium-level cloud",
"3409","BALA (3409)","52.9200","-3.5800","Wales","02:00","2015-08-24","NE","1","","","9.40","1001","S","N/A",
"3507","SENNYBRIDGE (3507)","52.0630","-3.6140","Wales","02:00","2015-08-24","NNE","2","","25000","9.90","1001","F","(Black) Low-level cloud",
"3716","ST-ATHAN (3716)","51.4050","-3.4400","Wales","02:00","2015-08-24","NE","7","","35000","12.30","1000","F","(Black) Low-level cloud",
"3214","WALNEY ISLAND (3214)","54.1250","-3.2570","North West England","02:00","2015-08-24","S","7","","50000","13.70","1000","F","(White) Medium-level cloud",
"3226","WARCOP (3226)","54.5700","-2.4200","North West England","02:00","2015-08-24","ESE","3","","50000","12.60","1000","F","(Black) Low-level cloud",
"3230","REDESDALE CAMP (3230)","55.2800","-2.2800","North East England","02:00","2015-08-24","SW","1","","21000","13.20","1000","F","(White) Medium-level cloud",
"3257","LEEMING (3257)","54.2960","-1.5300","Yorkshire & Humber","02:00","2015-08-24","SE","6","","12000","12.00","1001","R","Clear sky (Night)",
"3281","FYLINGDALES (3281)","54.3620","-0.6730","Yorkshire & Humber","02:00","2015-08-24","SSW","6","","","12.30","","#","N/A",
"99214","HULL EAST (99214)","53.7600","-0.2900","Yorkshire & Humber","02:00","2015-08-24","VRB","-99","","","12.70","","#","N/A",
"3522","HEREFORD (3522)","52.0830","-2.8000","West Midlands","02:00","2015-08-24","SE","1","","300","8.70","1001","F","Fog",
"3354","WATNALL (3354)","53.0050","-1.2500","East Midlands","02:00","2015-08-24","SW","3","","9000","11.30","1001","F","Mist",
"3385","DONNA NOOK (3385)","53.4730","0.1540","East Midlands","02:00","2015-08-24","S","6","","5000","12.10","1001","R","N/A",
"3462","WITTERING (3462)","52.6110","-0.4590","East of England","02:00","2015-08-24","SSE","2","","26000","11.10","1002","R","(White) Medium-level cloud",
"3590","WATTISHAM (3590)","52.1230","0.9610","East of England","02:00","2015-08-24","SW","2","","15000","11.30","1002","F","(White) Medium-level cloud",
"3647","LITTLE RISSINGTON (ESAWS) (3647)","51.8600","-1.6920","South West England","02:00","2015-08-24","E","2","","9000","10.00","1001","F","(White) Medium-level cloud",
"3743","LARKHILL (3743)","51.2010","-1.8050","South West England","02:00","2015-08-24","ENE","5","","3600","11.70","1001","F","(Black) Low-level cloud",
"3809","CULDROSE (3809)","50.0850","-5.2570","South West England","02:00","2015-08-24","NNE","10","","25000","13.60","998","F","(Black) Low-level cloud",
"3840","DUNKESWELL AERODROME (3840)","50.8600","-3.2390","South West England","02:00","2015-08-24","ENE","6","","4800","12.20","1000","F","(Black) Low-level cloud",
"3649","BRIZE NORTON (3649)","51.7580","-1.5760","London & South East England","02:00","2015-08-24","ENE","3","","30000","11.30","1001","F","(White) Medium-level cloud",
"3749","MIDDLE WALLOP (3749)","51.1500","-1.5700","London & South East England","02:00","2015-08-24","ENE","7","","4600","12.70","1001","F","(Black) Low-level cloud",
"3772","HEATHROW (3772)","51.4790","-0.4490","London & South East England","02:00","2015-08-24","E","3","","19000","13.60","1001","F","(White) Medium-level cloud",
"3797","MANSTON (3797)","51.3422","1.3461","London & South East England","02:00","2015-08-24","ESE","5","","25000","11.80","1002","F","N/A",
"3882","HERSTMONCEUX WEST END (3882)","50.8900","0.3190","London & South East England","02:00","2015-08-24","NE","3","","12000","13.00","1001","F","Light rain shower (Night)",
"3008","FAIR ISLE (3008)","59.5300","-1.6300","Orkney & Shetland","02:00","2015-08-24","E","22","46","12000","14.50","1010","F","Clear sky (Night)",
"3031","LOCH GLACARNOCH SAWS (3031)","57.7250","-4.8960","Highland & Eilean Siar","02:00","2015-08-24","E","23","34","17000","14.60","1001","F","(White) Medium-level cloud",
"3041","AONACH MOR (3041)","56.8200","-4.9700","Highland & Eilean Siar","02:00","2015-08-24","S","19","47","","8.70","","#","N/A",
"3063","AVIEMORE (3063)","57.2060","-3.8270","Highland & Eilean Siar","02:00","2015-08-24","E","8","19","15000","16.40","1001","F","(Black) Low-level cloud",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","02:00","2015-08-24","ESE","13","","20000","15.60","1003","F","Clear sky (Night)",
"3100","TIREE (3100)","56.4970","-6.8870","Strathclyde","02:00","2015-08-24","SE","15","","7000","14.80","996","F","(Black) Low-level cloud",
"3155","DRUMALBIN (3155)","55.6270","-3.7350","Strathclyde","02:00","2015-08-24","S","10","","35000","12.70","999","R","(White) Medium-level cloud",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","02:00","2015-08-24","S","10","","35000","13.60","998","R","(Black) Low-level cloud",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","02:00","2015-08-24","ESE","5","","7000","15.50","999","F","Heavy rain shower (Night)",
"3911","LOUGH FEA (3911)","54.7200","-6.8200","Northern Ireland","02:00","2015-08-24","SW","8","","40000","11.30","997","R","Light rain shower (Night)",
"3923","GLENANNE (3923)","54.2370","-6.5020","Northern Ireland","02:00","2015-08-24","WSW","5","","40000","11.60","997","R","(Black) Low-level cloud",
"3313","RHYL (3313)","53.2590","-3.5090","Wales","02:00","2015-08-24","W","2","","19000","9.60","1000","F","Clear sky (Night)",
"3410","LAKE VYRNWY SAWS (3410)","52.7570","-3.4640","Wales","02:00","2015-08-24","WSW","3","","22000","9.40","1001","F","Partly cloudy (Night)",
"3604","MILFORD HAVEN C.B. (3604)","51.7080","-5.0550","Wales","02:00","2015-08-24","NE","5","","35000","11.20","1000","F","(Black) Low-level cloud",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","02:00","2015-08-24","SSW","9","","20000","13.50","999","R","(White) Medium-level cloud",
"3220","CARLISLE (3220)","54.9330","-2.9630","North West England","02:00","2015-08-24","VRB","-99","","40000","12.70","1000","R","Partly cloudy (Night)",
"3227","GREAT DUN FELL (3227)","54.6800","-2.4500","North West England","02:00","2015-08-24","SW","22","31","","8.30","","#","N/A",
"3238","ALBEMARLE (3238)","55.0200","-1.8800","North East England","02:00","2015-08-24","SSW","2","","27000","11.80","1000","F","Clear sky (Night)",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","02:00","2015-08-24","SE","3","","200","10.80","1001","R","Partly cloudy (Night)",
"3292","BRIDLINGTON MRSC (3292)","54.0940","-0.1740","Yorkshire & Humber","02:00","2015-08-24","W","2","","","13.20","1001","R","(White) Medium-level cloud",
"3330","LEEK (3330)","53.1330","-1.9830","West Midlands","02:00","2015-08-24","SSE","5","","45000","10.30","1001","F","Clear sky (Night)",
"3529","PERSHORE (3529)","52.1480","-2.0400","West Midlands","02:00","2015-08-24","N","2","","9000","9.80","1001","F","(White) Medium-level cloud",
"3373","SCAMPTON (3373)","53.3070","-0.5460","East Midlands","02:00","2015-08-24","SSE","3","","17000","12.40","1001","R","Clear sky (Night)",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","02:00","2015-08-24","VRB","0","","10000","12.10","1001","R","Partly cloudy (Night)",
"3482","MARHAM (3482)","52.6510","0.5690","East of England","02:00","2015-08-24","SSE","2","","15000","11.90","1002","F","Partly cloudy (Night)",
"3684","ANDREWS FIELD (3684)","51.8960","0.4530","East of England","02:00","2015-08-24","SSW","2","","6000","10.60","1002","F","Mist",
"3707","CHIVENOR (3707)","51.0890","-4.1490","South West England","02:00","2015-08-24","ESE","3","","50000","12.90","1000","F","(Black) Low-level cloud",
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","02:00","2015-08-24","ENE","7","","4000","12.20","1001","F","Heavy rain shower (Night)",
"3823","CARDINHAM (3823)","50.5020","-4.6670","South West England","02:00","2015-08-24","NE","9","","12000","12.60","999","F","Heavy rain shower (Night)",
"3853","YEOVILTON (3853)","51.0060","-2.6400","South West England","02:00","2015-08-24","ENE","2","","22000","13.20","1000","F","(White) Medium-level cloud",
"3658","BENSON (3658)","51.6200","-1.0970","London & South East England","02:00","2015-08-24","ENE","1","","12000","12.00","1001","F","(White) Medium-level cloud",
"3761","ODIHAM (3761)","51.2380","-0.9440","London & South East England","02:00","2015-08-24","E","5","","9000","12.90","1001","F","Light rain",
"3781","KENLEY (3781)","51.3030","-0.0900","London & South East England","02:00","2015-08-24","S","6","","30000","12.90","1002","F","(Black) Low-level cloud",
"3866","ST CATHERINES PT. (3866)","50.5770","-1.2970","London & South East England","02:00","2015-08-24","ENE","10","","","14.70","999","F","N/A",
"3017","KIRKWALL (3017)","58.9540","-2.9000","Orkney & Shetland","02:00","2015-08-24","ESE","18","","9000","13.80","1007","F","Clear sky (Night)",
"3034","AULTBEA (3034)","57.8590","-5.6360","Highland & Eilean Siar","02:00","2015-08-24","E","21","31","28000","17.70","1000","F","Clear sky (Night)",
"3044","ALTNAHARRA SAWS (3044)","58.2880","-4.4420","Highland & Eilean Siar","02:00","2015-08-24","ENE","17","29","11000","14.30","1003","F","(White) Medium-level cloud",
"3065","CAIRNGORM SUMMIT (3065)","57.1200","-3.6400","Grampian","02:00","2015-08-24","ESE","63","85","","10.40","","#","N/A",
"3080","ABOYNE (3080)","57.0770","-2.8360","Grampian","02:00","2015-08-24","E","15","","13000","15.00","1002","F","(Black) Low-level cloud",
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","02:00","2015-08-24","SE","15","","20000","13.50","996","F","(White) Medium-level cloud",
"3144","STRATHALLAN (3144)","56.3260","-3.7290","Central Tayside & Fife","02:00","2015-08-24","ENE","9","","7000","15.20","999","F","Heavy Rain",
"3153","DUNDRENNAN (3153)","54.8030","-4.0080","Dumfries, Galloway","02:00","2015-08-24","S","13","","45000","12.90","998","R","(White) Medium-level cloud",
"3173","EDINBURGH BLACKFORD HILL (3173)","55.9200","-3.1800","Dumfries, Galloway","02:00","2015-08-24","SE","8","","","-99.00","","#","N/A",
"3915","PORTGLENONE (3915)","54.8700","-6.4500","Northern Ireland","02:00","2015-08-24","S","9","","8000","12.70","996","R","Light rain shower (Night)",
"99018","ORLOCK HEAD (99018)","54.6700","-5.5800","Northern Ireland","02:00","2015-08-24","SSW","8","","","-99.00","","#","N/A",
"3321","HAWARDEN (3321)","53.1740","-2.9860","Wales","02:00","2015-08-24","SE","5","","21000","9.00","1000","F","Clear sky (Night)",
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","02:00","2015-08-24","S","8","","18000","10.10","1000","F","(White) Medium-level cloud",
"3605","PEMBREY SANDS SAMOS (3605)","51.7130","-4.3680","Wales","02:00","2015-08-24","ENE","6","","21000","10.00","1000","F","(White) Medium-level cloud",
"3210","ST. BEES HEAD (3210)","54.5180","-3.6150","North West England","02:00","2015-08-24","S","11","","30000","13.20","999","R","(Black) Low-level cloud",
"3224","SPADEADAM (3224)","55.0500","-2.5530","North West England","02:00","2015-08-24","VRB","-99","0","50000","10.70","1000","R","Partly cloudy (Night)",
"3316","CROSBY (3316)","53.4970","-3.0560","North West England","02:00","2015-08-24","SSE","9","","26000","13.40","1000","F","Partly cloudy (Night)",
"3240","BOULMER (3240)","55.4210","-1.6000","North East England","02:00","2015-08-24","SSE","8","","2100","14.50","1000","F","Mist",
"3265","TOPCLIFFE (3265)","54.2040","-1.3900","Yorkshire & Humber","02:00","2015-08-24","E","7","","100","10.00","1001","R","Fog",
"3344","BINGLEY SAMOS (3344)","53.8110","-1.8650","Yorkshire & Humber","02:00","2015-08-24","SSW","6","","30000","11.10","1001","R","Clear sky (Night)",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","02:00","2015-08-24","SW","2","","13000","9.30","1001","F","Clear sky (Night)",
"3535","COLESHILL (3535)","52.4800","-1.6890","West Midlands","02:00","2015-08-24","S","3","","12000","10.60","1001","F","Clear sky (Night)",
"3377","WADDINGTON (3377)","53.1750","-0.5210","East Midlands","02:00","2015-08-24","SSW","2","","30000","11.90","1001","R","Partly cloudy (Night)",
"3392","WAINFLEET (3392)","53.0880","0.2740","East Midlands","02:00","2015-08-24","SSW","5","","14000","11.70","1001","S","Clear sky (Night)",
"3488","WEYBOURNE (3488)","52.9490","1.1270","East of England","02:00","2015-08-24","S","7","","11000","13.30","1002","F","Mist",
"3693","SHOEBURYNESS (3693)","51.5540","0.8300","East of England","02:00","2015-08-24","E","5","","10000","10.80","1002","F","N/A",
"3710","LISCOMBE (3710)","51.0870","-3.6080","South West England","02:00","2015-08-24","ENE","9","","5000","11.60","1000","F","(Black) Low-level cloud",
"3803","SCILLY ST MARYS (3803)","49.9130","-6.3010","South West England","02:00","2015-08-24","N","10","","35000","13.70","999","F","(Black) Low-level cloud",
"3827","MOUNT BATTEN (3827)","50.3540","-4.1210","South West England","02:00","2015-08-24","NE","7","","24000","13.30","998","F","Light rain",
"3857","ISLE OF PORTLAND (3857)","50.5220","-2.4540","South West England","02:00","2015-08-24","E","16","","13000","15.30","999","F","Drizzle",
"3660","HIGH WYCOMBE (3660)","51.6800","-0.8020","London & South East England","02:00","2015-08-24","ESE","5","","5000","11.50","1002","F","Mist",
"3768","FARNBOROUGH (3768)","51.2790","-0.7720","London & South East England","02:00","2015-08-24","ESE","2","","12000","13.10","1001","F","(Black) Low-level cloud",
"3784","GRAVESEND-BROADNESS (3784)","51.4640","0.3140","London & South East England","02:00","2015-08-24","E","5","","","12.50","1001","F","N/A",
"3872","THORNEY ISLAND (3872)","50.8200","-0.9200","London & South East England","02:00","2015-08-24","NE","6","","13000","14.30","1000","F","Light rain",
